FileNo,Date/time,Latitude,Longitude,Elevation
215,2022-05-09 00:54:49.497016,-20.583614382189268,-87.26114460632431,423.6269342522617
216,2022-05-09 00:55:04.345972,-19.860913740698763,-86.64911913032356,423.3182419064807
217,2022-05-09 00:55:19.522455,-19.11956463510685,-86.02983079385417,423.0057002519626
218,2022-05-09 00:55:34.708970,-18.37511071324783,-85.41615393038258,422.69616566013684
219,2022-05-09 00:55:49.511375,-17.647081202270265,-84.82351701177203,422.3977579984566
220,2022-05-09 00:56:04.343310,-16.91534839151699,-84.23491202335126,422.1022259379108
221,2022-05-09 00:56:19.202686,-16.180098139463002,-83.65018225525192,421.8098184982185
222,2022-05-09 00:56:34.040620,-15.443876509599988,-83.07101735953393,421.521696516051
223,2022-05-09 00:56:48.884117,-14.70543098302177,-82.49608963232052,421.2375045953397
224,2022-05-09 00:57:04.072606,-13.947941944235101,-81.91217744063626,420.9510852021049
225,2022-05-09 00:57:19.206539,-13.191372157418044,-81.3344992937383,420.6702752202489
226,2022-05-09 00:57:34.033706,-12.448497219378478,-80.77229371081239,420.39976356797524
227,2022-05-09 00:57:48.873826,-11.703458953588443,-80.21310137825606,420.1337484795803
228,2022-05-09 00:58:03.730106,-10.95619569599998,-79.65658631840331,419.87234529609447
229,2022-05-09 00:58:18.565076,-10.208663874137235,-79.1039052822606,419.6163528001798
230,2022-05-09 00:58:33.371324,-9.461358876220828,-78.5551118686659,419.36602477355274
231,2022-05-09 00:58:48.226081,-8.71047279840523,-78.00712759241942,419.12020394753324
232,2022-05-09 00:59:03.055950,-7.959777055555345,-77.46242760787267,418.8802407044387
233,2022-05-09 00:59:18.213639,-7.191517723058433,-76.90793322063247,418.6407390658214
234,2022-05-09 00:59:33.014623,-6.440473038522326,-76.36845441045978,418.41261580022046
235,2022-05-09 00:59:47.834936,-5.687670163383727,-75.82999754303928,418.189989184817
236,2022-05-09 01:00:02.993142,-4.917000963070785,-75.2808397728506,417.9683977348193
237,2022-05-09 01:00:18.168698,-4.14482603702323,-74.73242431471186,417.7528465278798
238,2022-05-09 01:00:33.008803,-3.3892008961239233,-74.1972409129806,417.5482432698758
239,2022-05-09 01:00:47.865089,-2.6323222185484734,-73.66236159084329,417.34962609737136
240,2022-05-09 01:01:02.705186,-1.8759413395383013,-73.12875653958079,417.1575098416269
241,2022-05-09 01:01:17.543150,-1.119415966076989,-72.59570462164189,416.97176846777256
242,2022-05-09 01:01:32.357806,-0.36391552923055637,-72.0637633825709,416.7927151380054
243,2022-05-09 01:01:47.499736,0.40835082105956905,-71.52014360487016,416.6163703185647
244,2022-05-09 01:02:02.343271,1.1653980899431253,-70.98709108655088,416.45008701294125
245,2022-05-09 01:02:17.178186,1.9219109817183275,-70.45400340110908,416.2904595984246
246,2022-05-09 01:02:32.024562,2.678840376026818,-69.91994422982664,416.1373061485461
247,2022-05-09 01:02:46.845027,3.4341745454586627,-69.38606772624792,415.9910343106307
248,2022-05-09 01:03:02.034972,4.207981002684816,-68.83787754785428,415.84799168122913
249,2022-05-09 01:03:16.930327,4.966336854767874,-68.29912005800661,415.7144964564138
250,2022-05-09 01:03:31.760085,5.720816895820762,-67.76135313512701,415.5882597844047
251,2022-05-09 01:03:46.597780,6.475080661055685,-67.22170548926161,415.46861485481304
